system_ind,typology
0029000000000000214c,CR/LFINF/DUC
"00290000000000002164",MUR/LWAL/DNO
"00290000000000002165",MUR/LWAL/DNO
0029000000000001c844,MUR/LWAL/DNO
0029000000000001c8b8,CR/LWAL/DUC
0029000000000002b2f5,CR/LFINF/DNO
0029000000000002b300,MUR/LWAL/DNO
0029000000000002b318,CR/LFINF/DNO
0029000000000002b33e,CR/LFINF/DUC
"00290000000000018181",MUR/LWAL/DNO
"00290000000000018215",CR/LFINF/DNO
"00290000000000022622",CR/LFINF/DUC
002900000000000226ce,CR/LFINF/DNO
"002900000000000226d2",CR/LFINF/DUC
00290000000000026b7a,MUR/LWAL/DNO
00290000000000026c1e,MUR/LWAL/DNO
00290000000000026c44,MUR/LWAL/DNO
00290000000000013e0f,CR/LFINF/DNO
0029000000000000914f,MUR/LWAL/DNO
0029000000000000915e,CR/LFINF/DNO
0029000000000003250c,MUR/LWAL/DNO
"00290000000000032516",MUR/LWAL/DNO
0029000000000000f74b,MUR/LWAL/DNO
0029000000000000f830,MUR/LWAL/DNO
00290000000000004c11,CR/LFINF/DUC
00290000000000004c8b,CR/LFINF/DNO
0029000000000002ddc9,CR/LFINF/DNO
0029000000000002ddce,MUR/LWAL/DNO
0029000000000002ddf0,MUR/LWAL/DNO
0029000000000002ddfc,MUR/LWAL/DNO
0029000000000002de28,CR/LFINF/DNO
0029000000000000057f,MUR/LWAL/DNO
"00290000000000000606",CR/LFINF/DUC
"00290000000000000619",CR/LFINF/DNO
"00290000000000029730",MUR/LWAL/DNO
"00290000000000029759",MUR/LWAL/DNO
0029000000000002978a,MCF/LWAL/DUC
002900000000000297a6,CR/LFINF/DNO
002900000000000297ba,MUR/LWAL/DNO
00290000000000024f86,CR/LFINF/DNO
00290000000000024fe9,MUR/LWAL/DNO
00290000000000024ff3,CR/LFINF/DNO
002900000000000168dc,MUR/LWAL/DNO
0029000000000000bcb4,MCF/LWAL/DUC
0029000000000000bcec,CR/LFINF/DNO
0029000000000000bcee,CR/LFINF/DNO
00290000000000020db7,CR/LFINF/DUC
"00290000000000012347",CR/LFINF/DNO
002900000000000123a0,CR/LFINF/DUC
"002900000000000123d7",MUR/LWAL/DNO
00290000000000034eed,CR/LFINF/DNO
00290000000000034fae,CR/LFINF/DNO
00290000000000034fb9,MUR/LWAL/DNO
002900000000000075a2,MUR/LWAL/DNO
0029000000000003097c,CR/LFINF/DNO
002900000000000309be,MCF/LWAL/DNO
00290000000000030a12,MUR/LWAL/DNO
"00290000000000003251",CR/LFINF/DNO
"00290000000000003280",MUR/LWAL/DNO
002900000000000032b3,CR/LFINF/DNO
002900000000000032f0,MUR/LWAL/DNO
00290000000000027f2b,MUR/LWAL/DNO
0029000000000002bfcc,MR/LWAL/DNO
0029000000000002c009,MUR/LWAL/DNO
0029000000000002c04d,CR/LFINF/DUC
"0029000000000001d957",CR/LFINF/DUC
0029000000000001d9b8,MUR/LWAL/DNO
0029000000000001da04,MCF/LWAL/DNO
0029000000000001da16,CR/LFINF/DNO
0029000000000001da28,CR/LFINF/DNO
0029000000000001da3c,MCF/LWAL/DNO
"00290000000000023999",MUR/LWAL/DNO
002900000000000239cb,CR/LFINF/DNO
0029000000000001952d,MUR/LWAL/DNO
0029000000000001953d,CR/LFINF/DNO
"00290000000000019581",MUR/LWAL/DNO
"00290000000000010869",CR/LFINF/DNO
"00290000000000010890",MUR/LWAL/DNO
"002900000000000108e8",CR/LFINF/DNO
"00290000000000010900",MR/LWAL/DNO
00290000000000014dff,CR/LFINF/DNO
0029000000000001f20a,MUR/LWAL/DNO
0029000000000001f2cb,MCF/LWAL/DNO
0029000000000001f2d5,MUR/LWAL/DNO
"002900000000000331e0",CR/LFINF/DNO
"00290000000000033217",CR/LFINF/DNO
"00290000000000033224",MUR/LWAL/DNO
"00290000000000033266",MUR/LWAL/DNO
"00290000000000033281",CR/LFINF/DUC
"002900000000000332d7",MUR/LWAL/DNO
002900000000000332ff,CR/LFINF/DNO
0029000000000000a32e,MUR/LWAL/DNO
0029000000000000a33a,MUR/LWAL/DNO
0029000000000002f141,MUR/LWAL/DNO
0029000000000002f165,CR/LFINF/DNO
0029000000000002f180,CR/LFINF/DNO
0029000000000002f184,MUR/LWAL/DNO
0029000000000002f1a2,CR/LFINF/DNO
002900000000000018ce,MUR/LWAL/DNO
"00290000000000005d61",MUR/LWAL/DNO
00290000000000005d7d,CR/LFINF/DNO
0029000000000001beba,CR/LFINF/DNO
0029000000000001bedf,CR/LFINF/DNO
0029000000000001bf0e,CR/LFINF/DUC
0029000000000002ab02,CR/LFINF/DNO
0029000000000001792c,CR/LFINF/DNO
00290000000000021f4e,CR/LFINF/DUC
00290000000000021fab,CR/LFINF/DNO
00290000000000021fc6,MUR/LWAL/DNO
"00290000000000026318",MUR/LWAL/DNO
"00290000000000026335",MUR/LWAL/DNO
0029000000000002633c,CR/LFINF/DNO
"00290000000000026368",CR/LFINF/DUC
"00290000000000026371",MUR/LWAL/DNO
"00290000000000026379",MUR/LWAL/DNO
0029000000000002638f,MUR/LWAL/DNO
002900000000000263c6,CR/LDUAL/DUC
"002900000000000130d1",MUR/LWAL/DNO
002900000000000131a9,CR/LFINF/DUC
0029000000000000ce03,MUR/LWAL/DNO
0029000000000000ce46,CR/LFINF/DUC
0029000000000000ce8e,CR/LFINF/DNO
"00290000000000008962",MUR/LWAL/DNO
0029000000000000efa0,MUR/LWAL/DNO
0029000000000000efff,MUR/LWAL/DNO
0029000000000000f034,MUR/LWAL/DNO
002900000000000042dc,CR/LFINF/DNO
"00290000000000004300",MUR/LWAL/DNO
0029000000000000437a,CR/LFINF/DNO
"00290000000000004395",MUR/LWAL/DNO
"0029000000000002d529",MUR/LWAL/DNO
"0029000000000002d556",MUR/LWAL/DNO
"0029000000000002d570",MUR/LWAL/DNO
0029000000000002d5a0,CR/LFINF/DUC
0029000000000002d5c3,CR/LFINF/DUC
0029000000000002d5d8,MR/LWAL/DNO
00290000000000031c31,MUR/LWAL/DNO
00290000000000031c95,MUR/LWAL/DNO
00290000000000031caf,MR/LWAL/DNO
0029000000000001ea2a,MUR/LWAL/DNO
0029000000000001ea5f,CR/LFINF/DNO
0029000000000001ea8e,CR/LFINF/DNO
0029000000000001eab4,MUR/LWAL/DNO
0029000000000001eadf,CR/LFINF/DUC
0029000000000001eaed,MUR/LWAL/DNO
002900000000000290fa,CR/LFINF/DUC
"00290000000000029113",MUR/LWAL/DNO
00290000000000024bc4,MUR/LWAL/DNO
002900000000000160c2,MUR/LWAL/DNO
002900000000000160f0,MUR/LWAL/DNO
0029000000000001614a,MUR/LWAL/DNO
0029000000000001617b,MUR/LWAL/DNO
0029000000000002048d,CR/LFINF/DUC
0029000000000002053d,MUR/LWAL/DNO
00290000000000011aeb,CR/LFINF/DNO
00290000000000006e9d,CR/LFINF/DUC
00290000000000006ed6,MUR/LWAL/DNO
0029000000000000b335,CR/LFINF/DNO
0029000000000000b39c,CR/LFINF/DNO
0029000000000000b3c3,CR/LWAL/DUC
0029000000000000b3e1,CR/LFINF/DNO
002900000000000346b6,MUR/LWAL/DNO
0029000000000003471f,CR/LDUAL/DUC
"00290000000000034736",MUR/LWAL/DNO
"00290000000000034790",CR/LFINF/DNO
"00290000000000034795",MCF/LWAL/DNO
"00290000000000034797",MUR/LWAL/DNO
002900000000000347ad,CR/LFINF/DUC
002900000000000347c5,MUR/LWAL/DNO
002900000000000301c6,MUR/LWAL/DNO
002900000000000025cb,MUR/LWAL/DNO
"002900000000000026d7",MUR/LWAL/DNO
"002900000000000026e3",MUR/LWAL/DNO
002900000000000026f6,MUR/LWAL/DNO
002900000000000026f8,CR/LFINF/DNO
0029000000000002760d,MUR/LWAL/DNO
"00290000000000027641",CR/LFINF/DNO
002900000000000276b7,MUR/LWAL/DNO
002900000000000276c7,CR/LFINF/DNO
0029000000000002bbeb,MCF/LWAL/DNO
0029000000000002bc28,MUR/LWAL/DNO
0029000000000002bc8e,CR/LFINF/DNO
0029000000000002bcc6,MUR/LWAL/DNO
0029000000000002bce4,CR/LFINF/DNO
0029000000000001d16e,MUR/LWAL/DNO
0029000000000001d1b2,CR/LFINF/DNO
0029000000000001d1b6,MUR/LWAL/DNO
0029000000000001d20f,MUR/LWAL/DNO
0029000000000001d21d,CR/LFINF/DNO
00290000000000022fa3,CR/LFINF/DNO
00290000000000022fbd,MUR/LWAL/DNO
00290000000000022fc6,MUR/LWAL/DNO
00290000000000022fd2,MUR/LWAL/DNO
00290000000000018bf0,MUR/LWAL/DNO
"00290000000000018d26",MUR/LWAL/DNO
"00290000000000014597",CR/LFINF/DNO
002900000000000145f0,MCF/LWAL/DNO
"00290000000000014614",MUR/LWAL/DNO
"00290000000000014618",CR/LFINF/DNO
00290000000000035af3,MUR/LWAL/DNO
00290000000000035b28,CR/LFINF/DNO
00290000000000035b2d,CR/LFINF/DNO
00290000000000032e6e,MUR/LWAL/DNO
002900000000000101ca,CR/LFINF/DUC
"002900000000000101e2",CR/LFINF/DNO
"00290000000000010237",CR/LFINF/DUC
0029000000000000963f,MUR/LWAL/DNO
002900000000000096da,MUR/LWAL/DNO
002900000000000096ff,CR/LDUAL/DUC
"00290000000000009702",MUR/LWAL/DNO
"00290000000000009716",CR/LFINF/DNO
0029000000000000973e,CR/LFINF/DNO
0029000000000002e8b9,CR/LFINF/DNO
"00290000000000005173",MUR/LWAL/DNO
"00290000000000005174",CR/LFINF/DNO
"00290000000000005184",CR/LFINF/DUC
002900000000000051a4,MUR/LWAL/DNO
002900000000000051cf,MUR/LWAL/DNO
"00290000000000005212",MUR/LWAL/DNO
0029000000000001b682,MUR/LWAL/DNO
0029000000000001b68b,CR/LFINF/DNO
0029000000000001b6dc,MUR/LWAL/DNO
00290000000000000ef5,MUR/LWAL/DNO
00290000000000000fd2,MUR/LWAL/DNO
0029000000000002a0b3,MUR/LWAL/DNO
0029000000000002a0f0,MUR/LWAL/DNO
0029000000000002a0f3,MUR/LWAL/DNO
0029000000000002a0fe,MUR/LWAL/DNO
0029000000000002a107,MUR/LWAL/DNO
0029000000000002a161,CR/LFINF/DUC
0029000000000002a177,CR/LFINF/DNO
002900000000000172cf,MUR/LWAL/DNO
0029000000000001730f,CR/LFINF/DNO
"00290000000000017319",CR/LFINF/DNO
00290000000000025b12,CR/LFINF/DNO
00290000000000025bbe,CR/LFINF/DUC
00290000000000025c08,CR/LFINF/DNO
"00290000000000012d34",MUR/LWAL/DNO
"00290000000000012d87",CR/LFINF/DNO
00290000000000012d8a,CR/LFINF/DNO
0029000000000000c19b,MUR/LWAL/DNO
0029000000000000c1d7,CR/LFINF/DNO
0029000000000000c266,CR/LFINF/DUC
0029000000000000c28d,CR/LFINF/DUC
002900000000000212a6,CR/LFINF/DNO
002900000000000212f1,CR/LFINF/DNO
"0029000000000000e742",MUR/LWAL/DNO
0029000000000000e7a5,CR/LFINF/DNO
0029000000000000e7da,MUR/LWAL/DNO
0029000000000000e7dc,CR/LWAL/DUC
00290000000000007f62,CR/LFINF/DNO
"00290000000000008052",MUR/LWAL/DNO
00290000000000003b05,CR/LFINF/DNO
00290000000000003b19,CR/LFINF/DUC
00290000000000003b2e,CR/LFINF/DNO
0029000000000002ccc9,MUR/LWAL/DNO
0029000000000002cd53,MUR/LWAL/DNO
0029000000000002cd6d,CR/LFINF/DUC
002900000000000312f0,MUR/LWAL/DNO
002900000000000312f8,MCF/LWAL/DNO
0029000000000003134e,CR/LFINF/DNO
"00290000000000031364",CR/LFINF/DNO
"0029000000000001e324",MUR/LWAL/DNO
"0029000000000001e382",CR/LFINF/DNO
"0029000000000001e388",MUR/LWAL/DNO
"002900000000000283d9",MUR/LWAL/DNO
"00290000000000028494",MUR/LWAL/DNO
00290000000000019e1a,MUR/LWAL/DNO
"00290000000000019e64",MUR/LWAL/DNO
00290000000000019ea5,MUR/LWAL/DNO
00290000000000019eb5,CR/LFINF/DNO
00290000000000019ed7,CR/LFINF/DNO
00290000000000023e8b,MUR/LWAL/DNO
00290000000000023ef8,MUR/LWAL/DNO
00290000000000023f26,CR/LFINF/DNO
00290000000000023f28,CR/LFINF/DNO
00290000000000023f59,CR/LFINF/DNO
00290000000000023f88,CR/LFINF/DNO
0029000000000001fbe2,MCF/LWAL/DNO
0029000000000001fc6b,CR/LFINF/DNO
"00290000000000011203",MUR/LWAL/DNO
"00290000000000015930",MUR/LWAL/DNO
0029000000000001596a,CR/LFINF/DUC
0029000000000000acad,MUR/LWAL/DNO
0029000000000000acc6,MUR/LWAL/DNO
00290000000000033eab,MUR/LWAL/DNO
"00290000000000006713",MUR/LWAL/DNO
"00290000000000006789",CR/LFINF/DNO
0029000000000002f6ef,MUR/LWAL/DNO
0029000000000002f70d,CR/LFINF/DNO
0029000000000002f738,CR/LFINF/DNO
002900000000000021db,MUR/LWAL/DNO
"00290000000000002205",MUR/LWAL/DNO
0029000000000000229e,CR/LFINF/DNO
002900000000000022db,CR/LFINF/DNO
0029000000000001ca08,CR/LFINF/DNO
"00290000000000022862",MUR/LWAL/DNO
"002900000000000228d2",MUR/LWAL/DNO
002900000000000228f6,CR/LFINF/DNO
00290000000000026cdb,CR/LFINF/DNO
"00290000000000026d10",MUR/LWAL/DNO
"00290000000000026d19",MUR/LWAL/DNO
"00290000000000026d66",CR/LFINF/DUC
002900000000000182ec,MUR/LWAL/DNO
"00290000000000018302",MUR/LWAL/DNO
0029000000000001831b,MUR/LWAL/DNO
0029000000000001832a,CR/LFINF/DNO
"00290000000000018341",MUR/LWAL/DNO
00290000000000013bbf,MUR/LWAL/DNO
00290000000000013c25,CR/LFINF/DNO
00290000000000013c5e,CR/LFINF/DNO
00290000000000013c83,MUR/LWAL/DNO
00290000000000013ca4,MCF/LWAL/DUC
0029000000000000e1c2,CR/LFINF/DUC
0029000000000000e1ca,MUR/LWAL/DNO
0029000000000000e20e,MUR/LWAL/DNO
"0029000000000000e220",MUR/LWAL/DNO
"0029000000000000e236",MUR/LWAL/DNO
"0029000000000000e269",MUR/LWAL/DNO
"0029000000000000e274",CR/LFINF/DNO
0029000000000000f54f,MUR/LWAL/DNO
0029000000000000f5a4,MUR/LWAL/DNO
0029000000000000f5ab,MUR/LWAL/DNO
"00290000000000009296",MUR/LWAL/DNO
002900000000000092b6,MUR/LWAL/DNO
002900000000000092cd,MCF/LWAL/DNO
"002900000000000092e2",MUR/LWAL/DNO
0029000000000000931c,MCF/LWAL/DNO
"00290000000000009349",MR/LWAL/DNO
0029000000000002df19,MUR/LWAL/DNO
0029000000000002df22,MUR/LWAL/DNO
0029000000000002df2e,CR/LFINF/DNO
0029000000000002df69,MUR/LWAL/DNO
"00290000000000032243",MUR/LWAL/DNO
0029000000000003224d,MUR/LWAL/DNO
0029000000000003229e,CR/LFINF/DNO
00290000000000004da9,MUR/LWAL/DNO
"002900000000000299e7",CR/LFINF/DNO
002900000000000299fd,MUR/LWAL/DNO
00290000000000029a76,MUR/LWAL/DNO
"00290000000000000722",MCF/LWAL/DUC
"00290000000000000777",MUR/LWAL/DNO
0029000000000000077e,CR/LFINF/DNO
"002900000000000166d0",CR/LFINF/DNO
0029000000000001671f,CR/LFINF/DUC
0029000000000001ad7d,MCF/LWAL/DNO
0029000000000002547f,MUR/LWAL/DNO
002900000000000254cb,MCF/LWAL/DUC
002900000000000254f1,MUR/LWAL/DNO
0029000000000002553b,CR/LFINF/DUC
"00290000000000012095",MUR/LWAL/DNO
"002900000000000120d1",MUR/LWAL/DNO
00290000000000020e9a,MUR/LWAL/DNO
00290000000000020eb5,MUR/LWAL/DNO
00290000000000020ef2,MUR/LWAL/DNO
00290000000000020f07,MUR/LWAL/DNO
0029000000000003501f,CR/LFINF/DNO
"00290000000000035112",MUR/LWAL/DNO
"00290000000000035147",CR/LFINF/DNO
"00290000000000007715",MUR/LWAL/DNO
"00290000000000007725",MCF/LWAL/DNO
0029000000000000776a,MUR/LWAL/DNO
002900000000000077b3,CR/LFINF/DUC
002900000000000077b4,CR/LFINF/DNO
"002900000000000077e0",MUR/LWAL/DNO
"002900000000000077e6",CR/LFINF/DNO
002900000000000077f9,CR/LFINF/DNO
"00290000000000003134",MR/LWAL/DNO
"00290000000000003159",MUR/LWAL/DNO
"002900000000000031d1",MUR/LWAL/DNO
00290000000000030bae,MCF/LWAL/DNO
00290000000000030bdc,MCF/LWAL/DUC
00290000000000030cbb,CR/LDUAL/DUC
"0029000000000001d703",MUR/LWAL/DNO
"0029000000000001d760",MUR/LWAL/DNO
"00290000000000028038",MUR/LWAL/DNO
"00290000000000028053",MUR/LWAL/DNO
"00290000000000028061",CR/LFINF/DUC
002900000000000280a3,CR/LFINF/DNO
002900000000000280af,CR/LFINF/DUC
0029000000000002c59d,CR/LFINF/DNO
0029000000000002c5b8,MUR/LWAL/DNO
0029000000000002c5f7,MUR/LWAL/DNO
0029000000000002c601,MUR/LWAL/DNO
0029000000000002c61b,MUR/LWAL/DNO
0029000000000002c651,CR/LFINF/DNO
002900000000000191da,CR/LFINF/DNO
"00290000000000019290",MUR/LWAL/DNO
00290000000000023b50,CR/LFINF/DUC
00290000000000023b69,MUR/LWAL/DNO
0029000000000001f414,MUR/LWAL/DNO
0029000000000001f454,MUR/LWAL/DNO
00290000000000014ec8,MUR/LWAL/DNO
00290000000000014ed1,MUR/LWAL/DNO
00290000000000014efd,MCF/LWAL/DUC
00290000000000014fae,MUR/LWAL/DNO
00290000000000014fcc,CR/LFINF/DNO
0029000000000000a1e4,MUR/LWAL/DNO
0029000000000000a1f2,CR/LFINF/DUC
0029000000000000a1f5,MCF/LWAL/DUC
"00290000000000033799",MUR/LWAL/DNO
0029000000000003379f,CR/LFINF/DNO
002900000000000337c5,MUR/LWAL/DNO
002900000000000337fc,CR/LFINF/DNO
0029000000000003381b,MUR/LWAL/DNO
"00290000000000033850",MUR/LWAL/DNO
0029000000000003388b,MCF/LWAL/DNO
"00290000000000033891",CR/LFINF/DNO
"002900000000000338d7",CR/LFINF/DNO
00290000000000010ba6,CR/LFINF/DNO
00290000000000005af5,MUR/LWAL/DNO
00290000000000005b0c,MUR/LWAL/DNO
0029000000000002f267,MUR/LWAL/DNO
0029000000000002f2b8,MUR/LWAL/DNO
0029000000000002f2c3,MUR/LWAL/DNO
0029000000000002ac06,MUR/LWAL/DNO
0029000000000002ac17,MUR/LWAL/DNO
0029000000000002ac22,CR/LFINF/DUC
0029000000000002ac3d,MCF/LWAL/DNO
0029000000000001bf96,CR/LFINF/DNO
0029000000000001bfb7,MUR/LWAL/DNO
0029000000000001c019,CR/LFINF/DUC
0029000000000001c039,MUR/LWAL/DNO
0029000000000001c081,MUR/LWAL/DNO
"00290000000000001595",MUR/LWAL/DNO
"00290000000000001664",MUR/LWAL/DNO
0029000000000000167f,CR/LFINF/DNO
"00290000000000026454",MUR/LWAL/DNO
002900000000000264ec,MUR/LWAL/DNO
002900000000000264f9,MUR/LWAL/DNO
"00290000000000026523",MUR/LWAL/DNO
00290000000000017c4f,MUR/LWAL/DNO
0029000000000000cb9c,CR/LFINF/DNO
0029000000000000cbba,CR/LFINF/DNO
0029000000000000cc20,CR/LFINF/DUC
"00290000000000021e13",MUR/LWAL/DNO
"00290000000000021e30",CR/LFINF/DNO
"00290000000000013695",MUR/LWAL/DNO
0029000000000000f069,MUR/LWAL/DNO
"00290000000000008635",CR/LFINF/DUC
0029000000000000866e,MUR/LWAL/DNO
0029000000000002d5fa,MUR/LWAL/DNO
0029000000000002d6a5,MUR/LWAL/DNO
0029000000000002d6e4,MUR/LWAL/DNO
0029000000000002d71b,CR/LFINF/DNO
"00290000000000028e50",MUR/LWAL/DNO
00290000000000028efc,CR/LFINF/DNO
00290000000000028f9b,CR/LFINF/DNO
00290000000000028fa4,MUR/LWAL/DNO
00290000000000028fa6,CR/LDUAL/DUC
00290000000000028fb1,MR/LWAL/DNO
"00290000000000000007",MUR/LWAL/DNO
"00290000000000000024",MCF/LWAL/DUC
0029000000000001ed24,MUR/LWAL/DNO
0029000000000001a77b,MUR/LWAL/DNO
0029000000000001a782,MUR/LWAL/DNO
0029000000000001a7a4,MUR/LWAL/DNO
0029000000000001a825,MUR/LWAL/DNO
0029000000000001a882,CR/LFINF/DNO
002900000000000248f3,MUR/LWAL/DNO
002900000000000248fb,MUR/LWAL/DNO
"00290000000000024943",MUR/LWAL/DNO
00290000000000011c39,MUR/LWAL/DNO
00290000000000011c50,MUR/LWAL/DNO
00290000000000011cb5,MUR/LWAL/DNO
00290000000000011cfe,MCF/LWAL/DUC
"00290000000000016200",MUR/LWAL/DNO
002900000000000162f8,MUR/LWAL/DNO
002900000000000162ff,MUR/LWAL/DNO
002900000000000202f6,MUR/LWAL/DNO
0029000000000003485d,MUR/LWAL/DNO
"00290000000000034892",CR/LFINF/DNO
002900000000000348a7,CR/LFINF/DUC
"00290000000000034906",CR/LFINF/DNO
"00290000000000034930",CR/LFINF/DNO
0029000000000000b4b9,MUR/LWAL/DNO
0029000000000000b4ba,CR/LFINF/DNO
0029000000000000b530,MUR/LWAL/DNO
00290000000000002b84,MUR/LWAL/DNO
00290000000000002bb0,MUR/LWAL/DNO
002900000000000070b8,MUR/LWAL/DNO
0029000000000000710e,CR/LFINF/DNO
"00290000000000007124",MUR/LWAL/DNO
0029000000000000718c,MUR/LWAL/DNO
0029000000000000718f,MUR/LWAL/DNO
"00290000000000030138",MUR/LWAL/DNO
"0029000000000001d299",MUR/LWAL/DNO
0029000000000001d37f,CR/LFINF/DUC
0029000000000002b98c,MUR/LWAL/DNO
"00290000000000018e39",MUR/LWAL/DNO
"00290000000000023115",MUR/LWAL/DNO
0029000000000002314a,MUR/LWAL/DNO
0029000000000002316a,MCF/LWAL/DNO
0029000000000002318f,CR/LFINF/DUC
002900000000000273a8,MUR/LWAL/DNO
"00290000000000027475",CR/LFINF/DNO
"00290000000000014768",MUR/LWAL/DNO
"00290000000000035d12",MUR/LWAL/DNO
00290000000000009c5a,CR/LFINF/DNO
00290000000000009c64,CR/LFINF/DNO
00290000000000009ca5,MUR/LWAL/DNO
00290000000000032bc0,MUR/LWAL/DNO
"00290000000000010066",MUR/LWAL/DNO
"002900000000000100d0",MUR/LWAL/DNO
"002900000000000100e2",MUR/LWAL/DNO
"00290000000000010135",MUR/LWAL/DNO
0029000000000000569e,CR/LFINF/DNO
0029000000000000570a,MCF/LWAL/DUC
0029000000000000571e,MUR/LWAL/DNO
"00290000000000005729",MUR/LWAL/DNO
0029000000000000573a,MUR/LWAL/DNO
"0029000000000002e636",MUR/LWAL/DNO
"0029000000000002e665",MCF/LWAL/DUC
"0029000000000002e692",MUR/LWAL/DNO
"0029000000000002e693",CR/LFINF/DUC
"002900000000000010e9",CR/LFINF/DNO
002900000000000010fd,MR/LWAL/DNO
0029000000000000112e,CR/LFINF/DNO
"00290000000000001145",CR/LFINF/DNO
"00290000000000001164",MUR/LWAL/DNO
0029000000000002a234,MUR/LWAL/DNO
0029000000000002a289,CR/LFINF/DNO
00290000000000025de9,MUR/LWAL/DNO
"00290000000000017125",CR/LFINF/DUC
"00290000000000017178",MCF/LWAL/DNO
0029000000000001718e,MUR/LWAL/DNO
"00290000000000017191",MUR/LWAL/DNO
002900000000000171ae,MUR/LWAL/DNO
"002900000000000171d6",MUR/LWAL/DNO
0029000000000001b790,CR/LFINF/DNO
0029000000000001b837,MUR/LWAL/DNO
"00290000000000021777",CR/LFINF/DNO
002900000000000217df,MUR/LWAL/DNO
"00290000000000021837",MUR/LWAL/DNO
0029000000000002188a,MUR/LWAL/DNO
00290000000000012a2a,CR/LFINF/DUC
00290000000000012a53,MUR/LWAL/DNO
00290000000000012a6d,MUR/LWAL/DNO
00290000000000012a8a,MUR/LWAL/DNO
00290000000000012ab6,MR/LWAL/DNO
0029000000000000c709,MUR/LWAL/DNO
0029000000000000c7a1,MUR/LWAL/DNO
0029000000000000c7ea,CR/LFINF/DUC
0029000000000000c803,MUR/LWAL/DNO
002900000000000356b1,MUR/LWAL/DNO
002900000000000356f4,MUR/LWAL/DNO
"00290000000000035730",CR/LFINF/DNO
002900000000000081aa,CR/LFINF/DUC
002900000000000081cd,MUR/LWAL/DNO
00290000000000003b83,MUR/LWAL/DNO
00290000000000003bd4,MCF/LWAL/DNO
00290000000000003bf2,MUR/LWAL/DNO
00290000000000003c1f,CR/LFINF/DNO
00290000000000003c32,MR/LWAL/DNO
"00290000000000028980",CR/LFINF/DNO
002900000000000289f3,CR/LFINF/DNO
00290000000000028a29,CR/LFINF/DNO
"0029000000000002d059",MUR/LWAL/DNO
0029000000000002d0e0,MCF/LWAL/DNO
"0029000000000002d135",MUR/LWAL/DNO
"0029000000000002d178",CR/LFINF/DNO
"0029000000000002d198",CR/LFINF/DNO
"0029000000000001e215",CR/LFINF/DNO
0029000000000001e27a,CR/LFINF/DUC
00290000000000019bf5,MCF/LWAL/DUC
00290000000000019c00,MUR/LWAL/DNO
00290000000000019c2b,CR/LFINF/DNO
0029000000000002451d,CR/LFINF/DNO
0029000000000001560b,MUR/LWAL/DNO
0029000000000001560c,CR/LFINF/DUC
0029000000000001562e,MUR/LWAL/DNO
0029000000000001fcf9,MUR/LWAL/DNO
0029000000000001fd36,MUR/LWAL/DNO
"002900000000000115d3",MUR/LWAL/DNO
"00290000000000011647",CR/LFINF/DNO
0029000000000001166f,CR/LFINF/DUC
0029000000000000aabd,MUR/LWAL/DNO
0029000000000000aacb,MUR/LWAL/DNO
0029000000000000abc3,MUR/LWAL/DNO
0029000000000002fb9a,MUR/LWAL/DNO
0029000000000002fc65,CR/LFINF/DNO
"00290000000000006548",MUR/LWAL/DNO
0029000000000000661f,CR/LFINF/DUC
0029000000000000662c,CR/LFINF/DUC
0029000000000000663d,MUR/LWAL/DNO
002900000000000066a3,CR/LFINF/DUC
0029000000000001c6dd,MUR/LWAL/DNO
0029000000000001c71f,MUR/LWAL/DNO
"00290000000000002021",MUR/LWAL/DNO
"00290000000000002050",MUR/LWAL/DNO
0029000000000002b531,MUR/LWAL/DNO
0029000000000002b612,MCF/LWAL/DNO
"00290000000000018661",MUR/LWAL/DNO
"00290000000000018751",MUR/LWAL/DNO
0029000000000001876a,MUR/LWAL/DNO
"00290000000000026e32",MUR/LWAL/DNO
00290000000000026f32,MUR/LWAL/DNO
"00290000000000014120",MUR/LWAL/DNO
0029000000000001418f,MUR/LWAL/DNO
"00290000000000014259",MUR/LWAL/DNO
0029000000000001425b,CR/LFINF/DNO
0029000000000000e0d4,MUR/LWAL/DNO
0029000000000000e0f0,MR/LWAL/DNO
"00290000000000022786",MUR/LWAL/DNO
00290000000000008f40,MUR/LWAL/DNO
"00290000000000009054",MUR/LWAL/DNO
"00290000000000009088",CR/LFINF/DUC
"00290000000000009089",CR/LFINF/DNO
0029000000000000908a,CR/LFINF/DUC
0029000000000000908c,MUR/LWAL/DNO
"00290000000000009098",MUR/LWAL/DNO
0029000000000000fa54,MUR/LWAL/DNO
0029000000000000fb06,MUR/LWAL/DNO
0029000000000000fb3b,MUR/LWAL/DNO
00290000000000004a66,MUR/LWAL/DNO
00290000000000004afd,MUR/LWAL/DNO
00290000000000004b28,MUR/LWAL/DNO
00290000000000004b30,CR/LFINF/DNO
0029000000000002dfe2,MUR/LWAL/DNO
"0029000000000002e024",MUR/LWAL/DNO
"0029000000000002e062",MUR/LWAL/DNO
"0029000000000002e094",MUR/LWAL/DNO
0029000000000002e0d0,CR/LFINF/DUC
0029000000000002e0ec,MUR/LWAL/DNO
002900000000000327f0,MUR/LWAL/DNO
002900000000000327ff,CR/LFINF/DNO
"00290000000000032802",CR/LFINF/DNO
00290000000000000af1,MUR/LWAL/DNO
00290000000000000b3f,CR/LFINF/DUC
00290000000000000b57,MUR/LWAL/DNO
00290000000000000b5c,CR/LFINF/DUC
00290000000000000b73,MUR/LWAL/DNO
